entity_address_id,entity_id,address_id,type,link,start_date,end_date
4168,10171139,14093120,registered_address,registered address,,
4169,10171150,14094891,registered_address,registered address,,
4170,10171179,14099307,registered_address,registered address,,
4171,10171184,14095947,registered_address,registered address,,
4172,10171226,14094308,registered_address,registered address,,
4173,10171233,14094146,registered_address,registered address,,
4174,10171240,14092407,registered_address,registered address,,
4175,10171260,14106236,registered_address,registered address,,
4176,10171266,14093204,registered_address,registered address,,
4177,10171292,14101295,registered_address,registered address,,
4178,10171317,14101295,registered_address,registered address,,
4179,10171311,14101295,registered_address,registered address,,
4180,10171312,14101295,registered_address,registered address,,
4181,10171330,14108487,registered_address,registered address,,
4182,10171334,14099983,registered_address,registered address,,
4183,10171342,14103230,registered_address,registered address,,
4184,10171357,14100857,registered_address,registered address,,
4185,10171385,14093120,registered_address,registered address,,
4186,10171404,14093113,registered_address,registered address,,
4187,10171425,14090889,registered_address,registered address,,
4188,10171451,14092647,registered_address,registered address,,
4189,10171480,14094666,registered_address,registered address,,
4190,10171487,14090799,registered_address,registered address,,
4191,10171541,14095252,registered_address,registered address,,
4192,10171545,14106269,registered_address,registered address,,
4193,10171548,14106269,registered_address,registered address,,
4194,10171559,14091001,registered_address,registered address,,
4195,10171560,14107825,registered_address,registered address,,
4196,10171590,14090799,registered_address,registered address,,
4197,10171640,14108959,registered_address,registered address,,
4198,10171652,14108720,registered_address,registered address,,
4199,10171653,14093120,registered_address,registered address,,
4200,10171745,14093299,registered_address,registered address,,
4201,10171749,14094941,registered_address,registered address,,
4202,10171753,14093957,registered_address,registered address,,
4203,10171771,14103480,registered_address,registered address,,
4204,10171808,14101519,registered_address,registered address,,
4205,10171817,14106269,registered_address,registered address,,
4206,10171822,14106269,registered_address,registered address,,
4207,10171865,14103629,registered_address,registered address,,
4208,10171912,14101519,registered_address,registered address,,
4209,10171938,14106269,registered_address,registered address,,
4210,10171959,14091309,registered_address,registered address,,
4211,10171987,14097029,registered_address,registered address,,
4212,10172048,14095252,registered_address,registered address,,
4213,10172116,14099983,registered_address,registered address,,
4214,10172170,14094732,registered_address,registered address,,
4215,10172196,14101519,registered_address,registered address,,
4216,10172368,14093113,registered_address,registered address,,
4217,10172430,14095990,registered_address,registered address,,
4218,10172434,14095911,registered_address,registered address,,
4219,10172485,14094124,registered_address,registered address,,
4220,10172521,14090799,registered_address,registered address,,
4221,10172560,14095786,registered_address,registered address,,
4222,10172568,14107614,registered_address,registered address,,
4223,10172583,14107824,registered_address,registered address,,
4224,10172608,14095942,registered_address,registered address,,
4225,10172700,14094891,registered_address,registered address,,
4226,10172733,14101295,registered_address,registered address,,
4227,10172734,14101295,registered_address,registered address,,
4228,10172833,14098730,registered_address,registered address,,
4229,10172838,14099103,registered_address,registered address,,
4230,10172848,14104533,registered_address,registered address,,
4231,10172853,14098448,registered_address,registered address,,
4232,10172989,14106402,registered_address,registered address,,
4233,10173054,14099843,registered_address,registered address,,
4234,10173055,14090799,registered_address,registered address,,
4235,10173095,14093254,registered_address,registered address,,
4236,10173112,14105477,registered_address,registered address,,
4237,10173120,14101295,registered_address,registered address,,
4238,10173166,14101169,registered_address,registered address,,
4239,10173168,14100091,registered_address,registered address,,
4240,10173216,14099103,registered_address,registered address,,
4241,10173297,14093167,registered_address,registered address,,
4242,10173388,14096517,registered_address,registered address,,
4243,10173547,14104670,registered_address,registered address,,
4244,10173550,14090799,registered_address,registered address,,
4245,10173581,14098349,registered_address,registered address,,
4246,10173628,14096420,registered_address,registered address,,
4247,10173736,14099093,registered_address,registered address,,
4248,10173742,14095189,registered_address,registered address,,
4249,10173756,14104533,registered_address,registered address,,
4250,10173835,14095156,registered_address,registered address,,
4251,10173839,14090799,registered_address,registered address,,
4252,10173860,14099495,registered_address,registered address,,
4253,10174047,14108194,registered_address,registered address,,
4254,10174125,14093120,registered_address,registered address,,
4255,10174138,14095403,registered_address,registered address,,
4256,10174145,14093416,registered_address,registered address,,
4257,10174254,14093344,registered_address,registered address,,
4258,10174633,14101704,registered_address,registered address,,
4259,10174657,14108642,registered_address,registered address,,
4260,10174688,14095252,registered_address,registered address,,
4261,10174692,14094308,registered_address,registered address,,
4262,10174709,14094308,registered_address,registered address,,
4263,10174715,14094308,registered_address,registered address,,
4264,10174727,14092182,registered_address,registered address,,
4265,10174729,14097466,registered_address,registered address,,
4266,10174730,14092037,registered_address,registered address,,
4267,10174802,14094308,registered_address,registered address,,
4268,10175246,14092910,registered_address,registered address,,
4269,10175409,14102791,registered_address,registered address,,
4270,10175432,14093957,registered_address,registered address,,
4271,10175606,14092769,registered_address,registered address,,
4272,10175646,14095513,registered_address,registered address,,
4273,10175821,14095991,registered_address,registered address,,
4274,10176076,14103351,registered_address,registered address,,
4275,10176369,14102171,registered_address,registered address,,
4276,10176413,14093120,registered_address,registered address,,
4277,10176473,14093957,registered_address,registered address,,
4278,10176534,14097575,registered_address,registered address,,
4279,10176586,14100998,registered_address,registered address,,
4280,10176914,14108825,registered_address,registered address,,
4281,10176931,14096887,registered_address,registered address,,
4282,10176978,14102668,registered_address,registered address,,
4283,10176987,14094221,registered_address,registered address,,
4284,10177031,14099455,registered_address,registered address,,
4285,10177236,14107746,registered_address,registered address,,
4286,10177285,14101519,registered_address,registered address,,
4287,10177305,14093957,registered_address,registered address,,
4288,10177349,14100576,registered_address,registered address,,
4289,10177382,14108731,registered_address,registered address,,
4290,10177672,14107398,registered_address,registered address,,
4291,10177706,14092076,registered_address,registered address,,
4292,10177758,14100306,registered_address,registered address,,
4293,10177962,14096629,registered_address,registered address,,
4294,10178015,14102791,registered_address,registered address,,
4295,10178084,14092076,registered_address,registered address,,
4296,10178498,14092076,registered_address,registered address,,
4297,10178554,14102791,registered_address,registered address,,
4298,10178588,14101295,registered_address,registered address,,
4299,10178597,14101295,registered_address,registered address,,
4300,10178808,14095991,registered_address,registered address,,
4301,10178897,14099983,registered_address,registered address,,
4302,10179039,14103561,registered_address,registered address,,
4303,10179058,14103169,registered_address,registered address,,
4304,10179122,14098635,registered_address,registered address,,
4305,10179420,14097369,registered_address,registered address,,
4306,10179450,14091730,registered_address,registered address,,
4307,10179564,14095540,registered_address,registered address,,
4308,10179575,14103351,registered_address,registered address,,
4309,10179611,14094538,registered_address,registered address,,
4310,10179652,14091101,registered_address,registered address,,
4311,10179680,14096887,registered_address,registered address,,
4312,10179719,14093231,registered_address,registered address,,
4313,10179741,14092769,registered_address,registered address,,
4314,10179777,14096887,registered_address,registered address,,
4315,10179999,14091438,registered_address,registered address,,
4316,10180084,14098602,registered_address,registered address,,
4317,10180151,14105918,registered_address,registered address,,
4318,10180211,14093120,registered_address,registered address,,
4319,10180228,14093045,registered_address,registered address,,
4320,10180249,14097370,registered_address,registered address,,
4321,10180322,14107769,registered_address,registered address,,
4322,10180323,14079996,registered_address,registered address,,
4323,10180397,14104359,registered_address,registered address,,
4324,10180418,14097370,registered_address,registered address,,
4325,10180432,14092028,registered_address,registered address,,
4326,10180455,14107399,registered_address,registered address,,
4327,10180466,14095303,registered_address,registered address,,
4328,10180502,14092143,registered_address,registered address,,
4329,10180537,14104809,registered_address,registered address,,
4330,10180567,14100751,registered_address,registered address,,
4331,10180636,14091439,registered_address,registered address,,
4332,10180637,14091439,registered_address,registered address,,
4333,10180673,14103547,registered_address,registered address,,
4334,10180688,14108485,registered_address,registered address,,
4335,10180736,14090997,registered_address,registered address,,
4336,10180933,14107746,registered_address,registered address,,
4337,10180974,14092076,registered_address,registered address,,
4338,10181038,14107888,registered_address,registered address,,
4339,10181115,14101248,registered_address,registered address,,
4340,10181149,14108386,registered_address,registered address,,
4341,10181142,14095374,registered_address,registered address,,
4342,10181162,14104678,registered_address,registered address,,
4343,10181209,14093129,registered_address,registered address,,
4344,10181221,14108688,registered_address,registered address,,
4345,10181233,14104889,registered_address,registered address,,
4346,10181236,14096887,registered_address,registered address,,
4347,10181237,14106126,registered_address,registered address,,
4348,10181240,14091107,registered_address,registered address,,
4349,10181248,14101044,registered_address,registered address,,
4350,10181270,14104906,registered_address,registered address,,
4351,10181271,14097018,registered_address,registered address,,
4352,10181278,14091612,registered_address,registered address,,
4353,10181281,14092076,registered_address,registered address,,
4354,10181283,14103507,registered_address,registered address,,
4355,10181286,14107532,registered_address,registered address,,
4356,10181298,14091337,registered_address,registered address,,
4357,10181312,14104231,registered_address,registered address,,
4358,10181319,14104260,registered_address,registered address,,
4359,10181320,14106032,registered_address,registered address,,
4360,10181324,14093914,registered_address,registered address,,
4361,10181332,14101062,registered_address,registered address,,
4362,10181338,14094557,registered_address,registered address,,
4363,10181350,14097370,registered_address,registered address,,
4364,10181382,14102944,registered_address,registered address,,
4365,10181391,14090904,registered_address,registered address,,
4366,10181398,14102944,registered_address,registered address,,
4367,10181423,14107209,registered_address,registered address,,
4368,10181440,14106918,registered_address,registered address,,
4369,10181466,14107449,registered_address,registered address,,
4370,10181470,14099191,registered_address,registered address,,
4371,10181471,14099191,registered_address,registered address,,
4372,10181517,14099965,registered_address,registered address,,
4373,10181540,14101212,registered_address,registered address,,
4374,10181574,14105900,registered_address,registered address,,
4375,10181594,14098304,registered_address,registered address,,
4376,10181595,14103599,registered_address,registered address,,
4377,10181597,14107915,registered_address,registered address,,
4378,10181609,14104342,registered_address,registered address,,
4379,10181613,14091648,registered_address,registered address,,
4380,10181614,14100237,registered_address,registered address,,
4381,10181616,14094720,registered_address,registered address,,
4382,10181624,14105381,registered_address,registered address,,
4383,10181639,14097370,registered_address,registered address,,
4384,10181641,14091439,registered_address,registered address,,
4385,10181791,14097370,registered_address,registered address,,
4386,10181792,14097370,registered_address,registered address,,
4387,10181809,14097369,registered_address,registered address,,
4388,10182119,14092880,registered_address,registered address,,
4389,10182166,14092471,registered_address,registered address,,
4390,10182215,14107746,registered_address,registered address,,
4391,10182217,14093228,registered_address,registered address,,
4392,10182326,14093166,registered_address,registered address,,
4393,10182385,14105141,registered_address,registered address,,
4394,10182438,14095991,registered_address,registered address,,
4395,10182463,14103509,registered_address,registered address,,
4396,10182464,14099430,registered_address,registered address,,
4397,10182485,14097369,registered_address,registered address,,
4398,10182503,14097159,registered_address,registered address,,
4399,10182504,14104527,registered_address,registered address,,
4400,10182507,14105813,registered_address,registered address,,
4401,10182539,14096887,registered_address,registered address,,
4402,10182591,14094164,registered_address,registered address,,
4403,10182593,14092341,registered_address,registered address,,
4404,10182621,14099820,registered_address,registered address,,
4405,10182650,14095702,registered_address,registered address,,
4406,10182653,14094377,registered_address,registered address,,
4407,10182679,14094862,registered_address,registered address,,
4408,10182715,14097369,registered_address,registered address,,
4409,10182771,14099424,registered_address,registered address,,
4410,10182803,14091439,registered_address,registered address,,
4411,10182887,14098319,registered_address,registered address,,
4412,10182942,14103579,registered_address,registered address,,
4413,10182968,14103561,registered_address,registered address,,
4414,10183015,14098912,registered_address,registered address,,
4415,10182975,14095959,registered_address,registered address,,
4416,10183132,14094938,registered_address,registered address,,
4417,10183144,14104621,registered_address,registered address,,
4418,10183212,14094697,registered_address,registered address,,
4419,10183217,14094698,registered_address,registered address,,
4420,10183260,14095632,registered_address,registered address,,
4421,10183280,14100678,registered_address,registered address,,
4422,10183365,14108768,registered_address,registered address,,
4423,10183320,14096563,registered_address,registered address,,
4424,10183341,14100628,registered_address,registered address,,
4425,10183346,14107876,registered_address,registered address,,
4426,10183349,14095544,registered_address,registered address,,
4427,10183404,14105087,registered_address,registered address,,
4428,10183466,14103778,registered_address,registered address,,
4429,10183467,14092769,registered_address,registered address,,
4430,10183478,14099194,registered_address,registered address,,
4431,10183480,14104278,registered_address,registered address,,
4432,10183517,14097370,registered_address,registered address,,
4433,10183525,14096004,registered_address,registered address,,
4434,10183530,14098124,registered_address,registered address,,
4435,10183532,14094534,registered_address,registered address,,
4436,10183596,14107006,registered_address,registered address,,
4437,10183604,14091330,registered_address,registered address,,
4438,10183624,14104195,registered_address,registered address,,
4439,10183667,14099915,registered_address,registered address,,
4440,10183687,14098269,registered_address,registered address,,
4441,10183688,14098269,registered_address,registered address,,
4442,10183690,14100612,registered_address,registered address,,
4443,10183695,14099814,registered_address,registered address,,
4444,10183718,14093167,registered_address,registered address,,
4445,10183734,14107162,registered_address,registered address,,
4446,10183745,14094975,registered_address,registered address,,
4447,10183750,14106748,registered_address,registered address,,
4448,10183832,14104172,registered_address,registered address,,
4449,10183791,14091971,registered_address,registered address,,
4450,10183806,14093093,registered_address,registered address,,
4451,10183815,14094538,registered_address,registered address,,
4452,10183817,14094610,registered_address,registered address,,
4453,10183885,14107241,registered_address,registered address,,
4454,10183901,14098285,registered_address,registered address,,
4455,10183935,14091971,registered_address,registered address,,
4456,10183936,14091971,registered_address,registered address,,
4457,10183931,14095011,registered_address,registered address,,
4458,10183933,14104832,registered_address,registered address,,
4459,10183978,14096068,registered_address,registered address,,
4460,10183982,14104676,registered_address,registered address,,
4461,10183983,14103508,registered_address,registered address,,
4462,10183988,14104077,registered_address,registered address,,
4463,10183996,14097370,registered_address,registered address,,
4464,10184001,14108691,registered_address,registered address,,
4465,10184002,14091675,registered_address,registered address,,
4466,10184014,14106510,registered_address,registered address,,
4467,10184033,14101062,registered_address,registered address,,
4468,10184064,14105044,registered_address,registered address,,
4469,10184087,14103445,registered_address,registered address,,
4470,10184136,14091971,registered_address,registered address,,
4471,10184144,14103817,registered_address,registered address,,
4472,10184145,14103817,registered_address,registered address,,
4473,10184149,14103817,registered_address,registered address,,
4474,10184160,14096086,registered_address,registered address,,
4475,10184178,14097370,registered_address,registered address,,
4476,10184185,14103230,registered_address,registered address,,
4477,10184186,14091971,registered_address,registered address,,
4478,10184189,14103430,registered_address,registered address,,
4479,10184192,14100992,registered_address,registered address,,
4480,10184199,14108365,registered_address,registered address,,
4481,10184203,14091971,registered_address,registered address,,
4482,10184233,14099786,registered_address,registered address,,
4483,10184248,14093610,registered_address,registered address,,
4484,10184299,14105279,registered_address,registered address,,
4485,10184315,14090696,registered_address,registered address,,
4486,10184336,14101023,registered_address,registered address,,
4487,10184340,14096517,registered_address,registered address,,
4488,10184380,14104362,registered_address,registered address,,
4489,10184399,14108289,registered_address,registered address,,
4490,10184407,14102167,registered_address,registered address,,
4491,10184461,14107739,registered_address,registered address,,
4492,10184469,14091429,registered_address,registered address,,
4493,10184484,14091429,registered_address,registered address,,
4494,10184537,14104741,registered_address,registered address,,
4495,10184539,14095991,registered_address,registered address,,
4496,10184543,14096517,registered_address,registered address,,
4497,10184601,14095787,registered_address,registered address,,
4498,10184606,14098253,registered_address,registered address,,
4499,10184630,14092060,registered_address,registered address,,
4500,10184656,14100491,registered_address,registered address,,
4501,10184683,14094947,registered_address,registered address,,
4502,10184707,14107131,registered_address,registered address,,
4503,10184709,14092243,registered_address,registered address,,
4504,10184741,14106837,registered_address,registered address,,
4505,10184747,14099191,registered_address,registered address,,
4506,10184754,14094245,registered_address,registered address,,
4507,10184755,14098610,registered_address,registered address,,
4508,10184757,14099191,registered_address,registered address,,
4509,10184762,14104298,registered_address,registered address,,
4510,10184778,14106546,registered_address,registered address,,
4511,10184841,14095991,registered_address,registered address,,
4512,10184847,14095991,registered_address,registered address,,
4513,10184910,14092656,registered_address,registered address,,
4514,10184950,14091971,registered_address,registered address,,
4515,10185003,14091439,registered_address,registered address,,
4516,10185007,14106241,registered_address,registered address,,
4517,10185037,14092238,registered_address,registered address,,
4518,10185038,14095990,registered_address,registered address,,
4519,10185048,14107398,registered_address,registered address,,
4520,10185055,14092738,registered_address,registered address,,
4521,10185077,14091439,registered_address,registered address,,
4522,10185078,14099671,registered_address,registered address,,
4523,10185115,14098269,registered_address,registered address,,
4524,10185116,14098269,registered_address,registered address,,
4525,10185117,14104160,registered_address,registered address,,
4526,10185156,14101062,registered_address,registered address,,
4527,10185188,14106488,registered_address,registered address,,
4528,10185214,14096517,registered_address,registered address,,
4529,10185229,14097370,registered_address,registered address,,
4530,10185240,14104973,registered_address,registered address,,
4531,10185263,14095034,registered_address,registered address,,
4532,10185268,14105484,registered_address,registered address,,
4533,10185269,14097417,registered_address,registered address,,
4534,10185272,14092887,registered_address,registered address,,
4535,10185284,14097293,registered_address,registered address,,
4536,10185338,14101791,registered_address,registered address,,
4537,10185355,14092876,registered_address,registered address,,
4538,10185361,14092943,registered_address,registered address,,
4539,10185366,14101062,registered_address,registered address,,
4540,10185424,14097877,registered_address,registered address,,
4541,10185433,14099191,registered_address,registered address,,
4542,10185438,14099191,registered_address,registered address,,
4543,10185516,14098560,registered_address,registered address,,
4544,10185517,14107809,registered_address,registered address,,
4545,10185541,14092241,registered_address,registered address,,
4546,10185596,14094486,registered_address,registered address,,
4547,10185599,14099191,registered_address,registered address,,
4548,10185600,14099191,registered_address,registered address,,
4549,10185604,14096086,registered_address,registered address,,
4550,10185656,14098396,registered_address,registered address,,
4551,10185687,14103230,registered_address,registered address,,
4552,10185751,14103563,registered_address,registered address,,
4553,10185810,14104469,registered_address,registered address,,
4554,10185831,14091349,registered_address,registered address,,
4555,10185916,14095268,registered_address,registered address,,
4556,10185961,14096887,registered_address,registered address,,
4557,10185964,14104237,registered_address,registered address,,
4558,10186031,14103706,registered_address,registered address,,
4559,10186042,14097529,registered_address,registered address,,
4560,10186058,14092470,registered_address,registered address,,
4561,10186114,14098253,registered_address,registered address,,
4562,10186310,14098608,registered_address,registered address,,
4563,10186340,14105063,registered_address,registered address,,
4564,10186368,14097249,registered_address,registered address,,
4565,10186401,14107047,registered_address,registered address,,
4566,10186413,14094750,registered_address,registered address,,
4567,10186414,14095539,registered_address,registered address,,
4568,10186431,14097145,registered_address,registered address,,
4569,10186664,14097672,registered_address,registered address,,
4570,10186462,14098124,registered_address,registered address,,
4571,10186510,14101052,registered_address,registered address,,
4572,10186516,14098678,registered_address,registered address,,
4573,10186522,14092532,registered_address,registered address,,
4574,10186545,14100636,registered_address,registered address,,
4575,10186550,14100553,registered_address,registered address,,
4576,10186608,14097684,registered_address,registered address,,
4577,10186621,14091417,registered_address,registered address,,
4578,10186622,14101271,registered_address,registered address,,
4579,10186627,14103306,registered_address,registered address,,
4580,10186629,14101062,registered_address,registered address,,
4581,10186700,14098119,registered_address,registered address,,
4582,10186805,14100236,registered_address,registered address,,
4583,10186847,14103893,registered_address,registered address,,
4584,10186848,14095384,registered_address,registered address,,
4585,10186902,14094199,registered_address,registered address,,
4586,10186916,14097540,registered_address,registered address,,
4587,10186939,14096517,registered_address,registered address,,
4588,10186942,14107638,registered_address,registered address,,
4589,10186955,14094245,registered_address,registered address,,
4590,10186959,14094245,registered_address,registered address,,
4591,10186956,14103880,registered_address,registered address,,
4592,10186984,14091896,registered_address,registered address,,
4593,10187022,14094486,registered_address,registered address,,
4594,10187029,14094803,registered_address,registered address,,
4595,10187048,14091971,registered_address,registered address,,
4596,10187075,14099838,registered_address,registered address,,
4597,10187079,14098687,registered_address,registered address,,
4598,10187082,14099188,registered_address,registered address,,
4599,10187104,14099265,registered_address,registered address,,
4600,10187135,14098473,registered_address,registered address,,
4601,10187190,14100521,registered_address,registered address,,
4602,10187196,14096912,registered_address,registered address,,
4603,10187197,14101006,registered_address,registered address,,
4604,10187198,14108233,registered_address,registered address,,
4605,10187200,14098539,registered_address,registered address,,
4606,10187213,14091275,registered_address,registered address,,
4607,10187228,14094245,registered_address,registered address,,
4608,10187284,14092769,registered_address,registered address,,
4609,10187274,14103832,registered_address,registered address,,
4610,10187277,14104423,registered_address,registered address,,
4611,10187290,14093517,registered_address,registered address,,
4612,10187298,14101295,registered_address,registered address,,
4613,10187313,14095732,registered_address,registered address,,
4614,10187325,14106269,registered_address,registered address,,
4615,10187457,14105669,registered_address,registered address,,
4616,10187459,14104076,registered_address,registered address,,
4617,10187505,14099873,registered_address,registered address,,
4618,10187513,14099873,registered_address,registered address,,
4619,10187593,14101062,registered_address,registered address,,
4620,10187757,14104533,registered_address,registered address,,
4621,10187763,14107908,registered_address,registered address,,
4622,10187778,14097297,registered_address,registered address,,
4623,10187795,14107813,registered_address,registered address,,
4624,10187890,14090799,registered_address,registered address,,
4625,10187902,14093230,registered_address,registered address,,
4626,10187896,14107325,registered_address,registered address,,
4627,10187907,14099188,registered_address,registered address,,
4628,10187912,14092806,registered_address,registered address,,
4629,10187940,14107418,registered_address,registered address,,
4630,10187926,14096749,registered_address,registered address,,
4631,10187960,14093248,registered_address,registered address,,
4632,10187963,14095990,registered_address,registered address,,
4633,10187974,14091971,registered_address,registered address,,
4634,10187976,14104533,registered_address,registered address,,
4635,10188007,14099730,registered_address,registered address,,
4636,10188013,14092305,registered_address,registered address,,
4637,10188136,14093248,registered_address,registered address,,
4638,10188143,14109079,registered_address,registered address,,
4639,10188145,14094453,registered_address,registered address,,
4640,10188167,14091341,registered_address,registered address,,
4641,10188169,14098205,registered_address,registered address,,
4642,10188173,14096482,registered_address,registered address,,
4643,10188190,14104486,registered_address,registered address,,
4644,10188191,14095991,registered_address,registered address,,
4645,10188229,14098486,registered_address,registered address,,
4646,10188259,14094093,registered_address,registered address,,
4647,10188316,14103343,registered_address,registered address,,
4648,10188333,14096923,registered_address,registered address,,
4649,10188387,14107872,registered_address,registered address,,
4650,10188452,14102469,registered_address,registered address,,
4651,10188502,14106388,registered_address,registered address,,
4652,10188652,14097492,registered_address,registered address,,
4653,10188663,14091971,registered_address,registered address,,
4654,10188666,14098253,registered_address,registered address,,
4655,10188691,14100065,registered_address,registered address,,
4656,10188707,14095507,registered_address,registered address,,
4657,10188722,14098792,registered_address,registered address,,
4658,10188727,14094111,registered_address,registered address,,
4659,10188833,14096976,registered_address,registered address,,
4660,10188848,14107047,registered_address,registered address,,
4661,10188858,14098238,registered_address,registered address,,
4662,10188869,14094804,registered_address,registered address,,
4663,10188913,14103529,registered_address,registered address,,
4664,10188891,14097994,registered_address,registered address,,
4665,10188888,14108186,registered_address,registered address,,
4666,10188890,14104453,registered_address,registered address,,
4667,10188897,14091492,registered_address,registered address,,
4668,10188900,14093044,registered_address,registered address,,
4669,10188904,14091971,registered_address,registered address,,
4670,10188907,14103817,registered_address,registered address,,
4671,10188917,14106545,registered_address,registered address,,
4672,10188918,14103817,registered_address,registered address,,
4673,10188922,14103225,registered_address,registered address,,
4674,10188938,14096040,registered_address,registered address,,
4675,10188956,14095991,registered_address,registered address,,
4676,10188978,14107823,registered_address,registered address,,
4677,10188980,14096517,registered_address,registered address,,
4678,10189001,14092267,registered_address,registered address,,
4679,10189025,14096517,registered_address,registered address,,
4680,10189064,14107047,registered_address,registered address,,
4681,10189135,14105647,registered_address,registered address,,
4682,10189149,14107454,registered_address,registered address,,
4683,10189150,14099967,registered_address,registered address,,
4684,10189195,14092237,registered_address,registered address,,
4685,10189205,14101485,registered_address,registered address,,
4686,10189243,14101991,registered_address,registered address,,
4687,10189259,14100944,registered_address,registered address,,
4688,10189261,14091087,registered_address,registered address,,
4689,10189270,14103190,registered_address,registered address,,
4690,10189396,14103178,registered_address,registered address,,
4691,10189399,14091537,registered_address,registered address,,
4692,10189419,14096517,registered_address,registered address,,
4693,10189432,14092915,registered_address,registered address,,
4694,10189450,14098269,registered_address,registered address,,
4695,10189492,14094478,registered_address,registered address,,
4696,10189496,14108060,registered_address,registered address,,
4697,10189565,14103179,registered_address,registered address,,
4698,10189571,14092678,registered_address,registered address,,
4699,10189592,14094377,registered_address,registered address,,
4700,10189646,14098350,registered_address,registered address,,
4701,10189692,14094076,registered_address,registered address,,
4702,10189739,14099191,registered_address,registered address,,
4703,10189747,14092120,registered_address,registered address,,
4704,10189783,14095434,registered_address,registered address,,
4705,10189788,14097458,registered_address,registered address,,
4706,10189809,14096177,registered_address,registered address,,
4707,10189834,14099342,registered_address,registered address,,
4708,10189867,14106505,registered_address,registered address,,
4709,10189893,14102254,registered_address,registered address,,
4710,10189913,14095911,registered_address,registered address,,
4711,10189927,14098716,registered_address,registered address,,
4712,10189937,14100841,registered_address,registered address,,
4713,10189947,14097538,registered_address,registered address,,
4714,10189957,14094954,registered_address,registered address,,
4715,10189971,14093167,registered_address,registered address,,
4716,10190033,14103793,registered_address,registered address,,
4717,10190037,14101765,registered_address,registered address,,
4718,10190054,14092761,registered_address,registered address,,
4719,10190062,14099194,registered_address,registered address,,
4720,10190069,14099194,registered_address,registered address,,
4721,10190076,14096558,registered_address,registered address,,
4722,10190141,14100995,registered_address,registered address,,
4723,10190274,14099578,registered_address,registered address,,
4724,10190342,14106107,registered_address,registered address,,
4725,10190361,14099727,registered_address,registered address,,
4726,10190396,14095031,registered_address,registered address,,
4727,10190397,14092535,registered_address,registered address,,
4728,10190436,14093167,registered_address,registered address,,
4729,10190473,14098284,registered_address,registered address,,
4730,10190524,14107473,registered_address,registered address,,
4731,10190574,14091953,registered_address,registered address,,
4732,10190615,14100303,registered_address,registered address,,
4733,10190628,14108038,registered_address,registered address,,
4734,10190631,14106490,registered_address,registered address,,
4735,10190671,14108330,registered_address,registered address,,
4736,10190815,14104754,registered_address,registered address,,
4737,10190955,14092754,registered_address,registered address,,
4738,10191175,14093720,registered_address,registered address,,
4739,10191176,14096464,registered_address,registered address,,
4740,10191187,14099482,registered_address,registered address,,
4741,10191366,14095990,registered_address,registered address,,
4742,10191419,14100542,registered_address,registered address,,
4743,10191405,14095543,registered_address,registered address,,
4744,10191438,14092949,registered_address,registered address,,
4745,10191508,14101459,registered_address,registered address,,
4746,10191538,14097670,registered_address,registered address,,
4747,10191564,14094167,registered_address,registered address,,
4748,10191547,14102164,registered_address,registered address,,
4749,10191634,14097079,registered_address,registered address,,
4750,10191657,14094111,registered_address,registered address,,
4751,10191674,14099727,registered_address,registered address,,
4752,10191774,14096777,registered_address,registered address,,
4753,10191778,14093230,registered_address,registered address,,
4754,10191779,14093957,registered_address,registered address,,
4755,10191785,14093957,registered_address,registered address,,
4756,10191798,14091953,registered_address,registered address,,
4757,10191845,14091953,registered_address,registered address,,
4758,10191883,14107047,registered_address,registered address,,
4759,10191952,14092098,registered_address,registered address,,
4760,10192024,14108074,registered_address,registered address,,
4761,10192170,14095991,registered_address,registered address,,
4762,10192191,14094124,registered_address,registered address,,
4763,10192227,14093248,registered_address,registered address,,
4764,10192255,14094444,registered_address,registered address,,
4765,10192346,14094124,registered_address,registered address,,
4766,10192365,14104157,registered_address,registered address,,
4767,10192377,14091971,registered_address,registered address,,
4768,10192378,14091971,registered_address,registered address,,
4769,10192380,14103480,registered_address,registered address,,
4770,10192431,14103480,registered_address,registered address,,
4771,10192445,14102086,registered_address,registered address,,
4772,10192560,14097516,registered_address,registered address,,
4773,10192572,14096243,registered_address,registered address,,
4774,10192582,14093324,registered_address,registered address,,
4775,10192616,14105441,registered_address,registered address,,
4776,10192689,14093325,registered_address,registered address,,
4777,10192745,14092395,registered_address,registered address,,
4778,10192755,14092826,registered_address,registered address,,
4779,10192770,14097514,registered_address,registered address,,
4780,10192938,14105482,registered_address,registered address,,
4781,10193025,14092252,registered_address,registered address,,
4782,10193014,14091613,registered_address,registered address,,
4783,10193113,14106952,registered_address,registered address,,
4784,10193124,14090659,registered_address,registered address,,
4785,10193156,14094891,registered_address,registered address,,
4786,10193225,14108915,registered_address,registered address,,
4787,10193254,14105656,registered_address,registered address,,
4788,10193397,14108915,registered_address,registered address,,
4789,10193432,14099448,registered_address,registered address,,
4790,10193442,14107113,registered_address,registered address,,
4791,10193448,14100026,registered_address,registered address,,
4792,10193552,14108720,registered_address,registered address,,
4793,10193597,14107872,registered_address,registered address,,
4794,10193657,14092080,registered_address,registered address,,
4795,10193661,14094891,registered_address,registered address,,
4796,10193670,14108720,registered_address,registered address,,
4797,10193706,14104204,registered_address,registered address,,
4798,10193717,14101387,registered_address,registered address,,
4799,10193745,14098809,registered_address,registered address,,
4800,10193877,14094891,registered_address,registered address,,
4801,10193894,14092236,registered_address,registered address,,
4802,10193923,14095991,registered_address,registered address,,
